D1;DS1;DSF; DpA;DpB; T1; T2;T3;T4;deltaT;P;M01; M02;VA ;VB ;D2A; D2B;Ds;TS1;SF;D3A;D3B;DS2A;DS2B;POA;POB;TsA; TsB;SFA; SFB;DgA;YseA;YsynA; YuntA;CaoA;DgB;YseB;YsynB; YuntB;CaoB;Ym ;CaO;R
290;1249;8;3;56;76;77,93;69,51;78,25;#DIV/0!;534,49;85,36;91,93;760;706;#DIV/0!;342;1475;33,39;31,85;#DIV/0!;119,59;#DIV/0!;#DIV/0!;23,95;24,03;0,68;0,71;28,42;28,91;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;137;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
220;1620;102;224;252;86;82,60;81,83;81,65;0,586;323,13;89,52;64,09;471;434;357;396;1472;33,89;24,68;101,27;116,66;1230;1233;23,95;24,03;0,68;0,71;28,42;28,91;122;0,14;0,59;0,2;32,64;121;0,12;0,6;0,21;32,58;0,930;32,61;95,15
164;1625;72;107;237;85;82,13;81,92;81,46;0,525;331,64;84,24;77,19;630;470;294;367;1470;33,43;29,89;103,22;117,63;1232;1233;23,95;24,03;0,68;0,71;28,42;28,91;123;0,14;0,6;0,19;32,52;129;0,13;0,55;0,22;32,58;0,915;32,55;95,22
159;1320;27;28;131;81;79,77;75,48;79,65;1,206;490,04;87,31;80,56;713;618;385;399;1469;33,17;33,32;102,51;130,24;#DIV/0!;1233;23,67;23,78;0,80;0,84;25,48;25,97;120;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;167;0,14;0,61;0,2;32,59;#DIV/0!;#DIV/0!;#DIV/0!
259;1605;109;243;267;89;82,59;82,37;81,78;0,591;319,55;93,31;73,73;372;405;406;384;1505;37,47;24,74;89,42;110,55;1226;1226;23,67;23,78;0,80;0,84;25,48;25,97;112;0,13;0,6;0,2;32,43;121;0,11;0,59;0,21;32,52;0,920;32,48;95,18
245;1628;110;240;253;94;82,50;82,34;81,83;0,505;319,07;90,88;54,24;449;492;364;374;1478;34,09;23,64;98,01;96,33;1233;1234;23,67;23,78;0,80;0,84;25,48;25,97;118;0,2;0,59;0,21;32,44;120;0,17;0,57;0,22;32,58;0,980;32,51;94,88
69;1633;7;0;36;72;78,91;66,58;79,38;0,505;760,38;85,78;93,45;754;731;#DIV/0!;202;1480;33,31;29,40;#DIV/0!;109,31;#DIV/0!;#DIV/0!;#DIV/0!;23,10;#DIV/0!;0,60;#DIV/0!;19,60;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;85;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
122;1214;18;18;56;76;78,05;59,08;75,85;0,410;613,33;83,72;92,78;762;707;130;245;#DIV/0!;#DIV/0!;#DIV/0!;87,94;107,35;#DIV/0!;#DIV/0!;#DIV/0!;23,10;#DIV/0!;0,60;#DIV/0!;19,60;96;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;89;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
135;1627;62;0;232;80;82,54;82,44;81,03;1,407;329,83;82,03;81,56;767;447;#DIV/0!;391;1503;35,00;19,54;#DIV/0!;104,15;#DIV/0!;1222;#DIV/0!;23,10;#DIV/0!;0,60;#DIV/0!;19,60;#DIV/0!;0,15;0,62;0,22;32,55;128;0;0;0;0,00;0,495;16,28;94,83
158;1660;72;81;238;81;82,47;82,31;81,39;0,927;325,88;87,00;87,13;661;477;330;372;1517;36,60;29,50;84,11;98,23;1240;1243;#DIV/0!;25,48;0,00;0,98;#DIV/0!;21,07;125;0,19;0,6;0,22;32,51;132;0,16;0,59;0,23;32,49;0,995;32,50;94,80
127;1670;63;17;278;84;82,37;82,11;81,27;0,838;328,35;83,62;99,69;752;325;146;431;1517;36,38;28,66;50,02;116,68;#DIV/0!;1247;#DIV/0!;25,48;0,00;0,98;#DIV/0!;21,07;107;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;138;0,17;0,62;0,2;32,50;#DIV/0!;#DIV/0!;#DIV/0!
129;1672;64;0;288;86;82,38;82,18;81,19;0,986;333,05;83,25;99,95;750;430;#DIV/0!;422;1502;34,96;24,83;#DIV/0!;130,45;#DIV/0!;1249;#DIV/0!;25,48;0,00;0,98;#DIV/0!;21,07;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;141;0,08;0,6;0,2;32,51;#DIV/0!;#DIV/0!;#DIV/0!
119;1681;60;0;299;86;82,47;82,29;81,36;0,930;333,20;84,31;99,95;754;353;#DIV/0!;450;1517;36,82;27,26;#DIV/0!;115,04;#DIV/0!;1247;#DIV/0!;24,85;0,00;0,88;#DIV/0!;31,85;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;141;0,11;0,59;0,2;32,50;#DIV/0!;#DIV/0!;#DIV/0!
125;1681;60;0;302;85;82,06;81,85;81,02;0,837;327,78;84,93;99,95;767;331;#DIV/0!;466;1516;36,45;29,61;#DIV/0!;114,85;#DIV/0!;1241;#DIV/0!;24,85;0,00;0,88;#DIV/0!;31,85;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;131;0,14;0,6;0,2;32,49;#DIV/0!;#DIV/0!;#DIV/0!
121;1679;61;0;335;84;82,13;81,91;81,20;0,712;333,61;87,29;99,95;767;391;#DIV/0!;473;1497;34,67;26,70;#DIV/0!;143,13;#DIV/0!;1241;#DIV/0!;24,85;0,00;0,88;#DIV/0!;31,85;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0,00;146;0,2;0,6;0,2;32,46;#DIV/0!;32,46;#DIV/0!
137;1656;71;0;302;85;82,29;82,03;81,27;0,757;334,10;87,64;99,95;767;440;#DIV/0!;463;1467;32,98;32,50;#DIV/0!;132,82;#DIV/0!;1231;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;142;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
122;1658;60;0;294;86;82,32;82,09;81,26;0,828;334,36;87,43;99,95;767;415;#DIV/0!;463;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;135,07;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;144;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
308;1114;17;0;177;70;74,15;59,63;73,69;0,545;704,64;88,70;95,48;767;559;#DIV/0!;458;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;138,97;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;110;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
491;688;3;0;20;67;70,71;41,73;67,89;#DIV/0!;757,43;86,04;60,83;767;749;#DIV/0!;361;#DIV/0!;#DIV/0!;#DIV/0!;14,98;142,61;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;11;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;136;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;505;2;64;59;66;70,27;38,98;62,47;#DIV/0!;762,10;84,31;68,91;760;766;217;236;#DIV/0!;#DIV/0!;#DIV/0!;36,01;153,92;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;94;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;210;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
248;1333;33;102;237;79;77,29;57,69;71,56;#DIV/0!;485,97;87,05;97,15;750;491;230;376;#DIV/0!;#DIV/0!;#DIV/0!;110,98;132,82;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;140;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;112;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
188;1527;60;148;236;81;81,89;79,47;80,21;1,227;488,17;86,21;81,32;490;478;337;366;1425;33,62;26,23;104,91;126,06;1191;1191;22,10;21,62;0,82;0,76;26,46;25,97;105;0,15;0,59;0,2;32,59;112;0,15;0,58;0,19;32,55;0,930;32,57;95,15
249;1421;69;182;201;84;80,59;75,49;79,13;2,042;404,62;84,44;99,44;481;564;269;278;1453;34,09;26,12;89,17;140,01;1196;1198;22,10;21,62;0,82;0,76;26,46;25,97;96;0,12;0,57;0,2;32,56;123;0,14;0,56;0,19;32,53;0,890;32,55;95,35
250;1620;110;197;203;86;83,17;82,98;81,57;1,405;317,57;90,74;99,95;513;608;324;324;1487;35,52;31,18;71,80;92,90;1222;1218;22,10;21,62;0,82;0,76;26,46;25,97;111;0,19;0,6;0,2;32,59;111;0,17;0,58;0,19;32,61;0,965;32,60;94,97
212;1630;95;211;226;83;82,79;82,55;81,93;0,622;317,70;89,99;86,62;428;517;342;345;1518;36,68;27,45;80,04;98,90;1243;1244;24,60;24,92;0,88;0,80;30,38;30,87;120;0,12;0,59;0,21;32,56;120;0,13;0,59;0,22;32,58;0,930;32,57;95,15
220;1625;98;220;234;83;82,61;82,33;81,46;0,869;318,69;88,90;99,16;417;507;348;319;1500;34,78;33,62;87,74;86,15;1238;1240;24,60;24,92;0,88;0,80;30,38;30,87;120;0,18;0,54;0,2;32,54;120;0,24;0,55;0,21;32,56;0,960;32,55;94,99
204;1606;90;221;218;84;82,77;82,48;81,08;1,400;324,72;90,18;99,95;541;594;314;359;1476;32,17;33,81;82,50;111,74;1241;1243;24,60;24,92;0,88;0,80;30,38;30,87;112;0,15;0,56;0,21;32,57;112;0,16;0,57;0,2;32,53;0,925;32,55;95,17
132;1668;65;57;237;81;82,86;82,39;81,41;0,985;330,37;87,56;73,82;704;491;274;395;1512;35,36;26,46;100,55;122,67;#DIV/0!;1248;24,57;24,81;0,78;0,69;28,91;27,93;132;0,15;0,59;0,2;32,59;121;0,15;0,58;0,19;32,55;0,930;32,57;95,15
210;1634;95;216;244;83;82,30;81,92;81,66;0,303;320,87;90,16;74,77;379;442;351;318;1511;36,58;28,75;105,02;86,67;1244;1245;24,57;24,81;0,78;0,69;28,91;27,93;130;0,12;0,57;0,2;32,56;129;0,14;0,56;0,19;32,53;0,890;32,55;95,35
230;1611;100;223;241;83;82,67;82,35;81,56;0,783;321,56;88,87;74,68;486;538;358;348;1493;35,15;29,95;89,02;95,34;1233;1235;24,57;24,81;0,78;0,69;28,91;27,93;119;0,19;0,6;0,2;32,59;123;0,17;0,58;0,19;32,61;0,965;32,60;94,97
192;1637;91;199;222;83;82,46;82,16;81,37;0,787;322,75;88,68;46,42;497;518;311;351;1495;35,07;32,52;87,92;103,01;1237;1238;24,41;23,34;0,68;0,71;29,40;28,91;116;0,19;0,58;0,21;32,50;116;0,24;0,56;0,22;32,54;1,000;32,52;94,77
213;1618;94;203;216;84;82,52;82,15;81,54;0,609;323,57;89,22;54,56;497;501;308;342;1497;35,45;26,78;87,70;106,51;1235;1236;24,41;23,34;0,68;0,71;29,40;28,91;118;0,15;0,56;0,2;32,56;117;0,16;0,59;0,19;32,51;0,925;32,54;95,17
206;1616;91;202;216;82;82,44;82,14;81,68;0,456;325,58;89,50;50,45;473;511;310;338;1491;35,37;29,40;83,25;103,81;1233;1231;24,41;23,34;0,68;0,71;29,40;28,91;119;0,11;0,57;0,2;32,69;118;0,11;0,59;0,2;32,55;0,890;32,62;95,36
199;1638;90;199;215;83;82,60;82,23;81,50;0,727;325,73;89,20;51,91;515;543;304;337;1499;35,55;30,96;78,50;92,84;1238;1239;24,41;24,68;0,99;0,82;31,85;29,40;112;0,15;0,58;0,21;32,61;109;0,17;0,6;0,21;32,58;0,960;32,60;94,99
204;1636;96;201;224;84;82,66;82,34;81,79;0,548;322,52;89,27;54,06;495;493;313;346;1507;35,98;26,89;79,68;96,27;1240;1241;24,41;24,68;0,99;0,82;31,85;29,40;112;0,14;0,57;0,2;32,58;109;0,18;0,59;0,19;32,57;0,935;32,58;95,12
236;1618;103;205;224;85;82,89;82,59;82,16;0,435;320,72;90,41;56,97;412;460;315;366;1519;36,98;30,57;97,10;100,68;1240;1242;24,41;24,68;0,99;0,82;31,85;29,40;117;0,15;0,54;0,2;32,57;119;0,14;0,55;0,21;32,61;0,895;32,59;95,33
263;1610;117;222;263;86;82,91;82,63;81,46;1,168;312,52;91,60;76,72;449;428;347;428;1513;36,72;32,16;103,35;119,82;1240;1242;24,69;24,80;0,80;0,88;29,40;29,89;135;0,17;0,58;0,2;32,54;136;0,18;0,59;0,2;32,52;0,960;32,53;94,98
244;1608;109;206;241;84;82,79;82,50;81,52;0,978;315,28;91,63;70,77;413;418;343;383;1509;36,10;32,81;95,04;105,09;1239;1240;24,69;24,80;0,80;0,88;29,40;29,89;126;0,16;0,59;0,2;32,58;129;0,17;0,6;0,2;32,55;0,960;32,57;94,99
229;1627;100;213;231;82;82,56;82,22;81,48;0,738;316,95;89,37;60,77;453;499;334;363;1518;37,02;27,74;94,74;94,93;1242;1241;24,69;24,80;0,80;0,88;29,40;29,89;125;0,18;0,54;0,2;32,56;124;0,18;0,56;0,22;32,58;0,940;32,57;95,09
151;1638;57;144;141;81;82,33;81,29;81,00;1,226;364,56;83,64;79,13;524;696;385;291;1498;34,44;33,08;100,41;117,34;1242;1244;24,54;24,60;0,84;0,90;30,87;30,38;129;0,13;0,55;0,21;32,57;88;0,15;0,56;0,2;32,59;0,900;32,58;95,30
213;1630;101;239;239;85;82,47;82,16;81,58;0,579;318,31;90,52;57,34;433;471;345;379;1511;36,63;28,97;94,09;112,05;1242;1241;24,54;24,60;0,84;0,90;30,87;30,38;122;0,14;0,56;0,2;32,52;120;0,16;0,57;0,21;32,50;0,920;32,51;95,19
223;1611;96;241;231;83;82,64;82,25;81,87;0,382;320,92;89,64;61,50;412;505;351;363;1504;35,71;31,79;81,47;100,08;1238;1237;24,54;24,60;0,84;0,90;30,87;30,38;116;0,2;0,55;0,21;32,48;117;0,2;0,56;0,2;32,50;0,960;32,49;94,98
227;1631;103;241;238;86;83,02;82,68;81,95;0,737;321,45;89,47;60,15;487;557;360;367;1494;34,71;30,99;80,93;102,83;1237;1239;24,03;24,22;0,80;0,78;28,91;29,40;125;0,21;0,54;0,2;32,50;126;0,17;0,55;0,21;32,51;0,940;32,51;95,08
179;1486;36;126;173;79;80,87;75,12;79,95;1,030;449,46;86,08;87,15;713;619;256;325;1505;35,65;28,21;83,59;114,37;#DIV/0!;1247;24,03;24,22;0,80;0,78;28,91;29,40;89;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;124;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
172;1628;82;192;196;82;81,97;81,52;81,11;0,403;325,23;90,04;47,42;527;590;295;293;1496;35,41;29,16;80,64;87,39;1231;1233;24,03;24,22;0,80;0,78;28,91;29,40;93;0,15;0,57;0,21;32,52;97;0,16;0,58;0,19;32,51;0,930;32,52;95,14
171;1646;80;179;195;83;82,18;81,96;81,46;0,507;329,38;89,00;46,07;497;548;288;288;1495;35,06;29,89;91,86;89,02;1238;1239;24,12;24,21;0,68;0,70;29,40;29,40;100;0,15;0,55;0,21;32,49;98;0,16;0,56;0,2;32,53;0,915;32,51;95,22
174;1660;80;198;210;80;81,98;81,74;81,12;0,626;330,97;85,31;46,00;473;533;301;296;1486;34,89;30,56;88,98;80,95;1233;1234;24,12;24,21;0,68;0,70;29,40;29,40;102;0,14;0,54;0,2;32,44;101;0,16;0,55;0,19;32,52;0,890;32,48;95,34
174;1625;80;199;198;80;81,55;81,35;80,77;0,572;325,38;85,58;48,97;443;522;310;296;1506;37,07;29,03;92,87;85,99;1231;1232;24,12;24,21;0,68;0,70;29,40;29,40;97;0,18;0,56;0,2;32,46;96;0,14;0,57;0,21;32,48;0,930;32,47;95,13
187;1629;85;196;201;84;81,94;81,69;81,05;0,635;325,94;86,93;49,75;445;535;332;298;1481;34,03;31,17;88,30;81,75;1231;1233;24,69;24,90;0,73;0,69;27,93;28,91;96;0,16;0,54;0,22;32,51;94;0,14;0,55;0,21;32,54;0,910;32,53;95,24
219;1626;100;197;199;84;82,38;82,22;81,85;0,374;323,63;89,59;52,76;447;526;323;335;1491;34,39;28,50;80,26;110,23;1246;1247;24,69;24,90;0,73;0,69;27,93;28,91;106;0,17;0,55;0,2;32,48;105;0,15;0,56;0,19;32,58;0,910;32,53;95,24
218;1621;93;214;235;82;81,80;81,62;81,18;0,438;322,28;89,27;62,60;366;448;323;347;1515;36,85;31,61;100,46;121,36;1243;1246;24,69;24,90;0,73;0,69;27,93;28,91;127;0,15;0,54;0,2;32,55;124;0,13;0,57;0,2;32,54;0,895;32,55;95,32
197;1616;90;220;220;82;81,90;81,60;80,83;0,756;324,59;87,57;54,24;497;546;324;355;1492;35,38;28,23;85,15;115,79;1230;1230;24,13;24,17;0,75;0,77;26,46;27,44;111;0,16;0,53;0,2;32,53;110;0,14;0,55;0,2;32,52;0,890;32,53;95,35
201;1611;90;219;214;82;82,05;81,83;81,17;0,652;328,97;87,59;64,05;470;511;329;351;1492;35,02;30,81;89,57;113,83;1235;1236;24,13;24,17;0,75;0,77;26,46;27,44;110;0,14;0,55;0,23;32,55;110;0,13;0,56;0,21;32,53;0,910;32,54;95,25
204;1635;90;217;220;83;82,14;81,94;81,17;0,769;329,82;86,93;59,26;480;551;327;336;1478;33,55;28,32;99,10;107,88;1237;1239;24,13;24,17;0,75;0,77;26,46;27,44;110;0,17;0,59;0,2;32,48;110;0,16;0,57;0,19;32,55;0,940;32,52;95,09
194;1642;90;196;228;82;82,01;81,78;80,83;0,948;330,08;86,46;53,21;458;517;315;328;1484;34,05;26,83;104,44;92,92;1238;1237;24,62;24,56;0,90;0,86;27,93;27,93;109;0,14;0,57;0,21;32,46;109;0,15;0,56;0,21;32,53;0,920;32,50;95,19
190;1621;90;202;219;83;82,04;81,82;80,92;0,902;330,42;86,44;60,18;444;483;323;338;1495;34,94;27,90;89,77;97,97;1240;1239;24,62;24,56;0,90;0,86;27,93;27,93;105;0,13;0,56;0,22;32,56;105;0,15;0,54;0,23;32,51;0,915;32,54;95,22
212;1601;90;201;216;83;82,24;82,03;81,06;0,965;330,24;86,53;61,37;503;559;326;342;1492;34,52;29,89;93,08;101,94;1244;1245;24,62;24,56;0,90;0,86;27,93;27,93;105;0,19;0,55;0,2;32,54;105;0,19;0,54;0,21;32,50;0,940;32,52;95,09
162;1637;71;196;151;82;82,58;82,36;80,79;1,573;335,09;83,67;49,77;483;692;326;262;1509;36,31;27,79;105,84;128,85;1239;1239;25,19;25,34;0,80;0,86;27,44;27,93;106;0,16;0,58;0,2;32,61;123;0,14;0,56;0,21;32,54;0,925;32,58;95,17
216;1624;97;203;216;86;82,66;82,54;81,60;0,946;326,38;88,46;81,12;483;512;328;323;1534;38,42;28,04;80,71;93,94;1250;1252;25,19;25,34;0,80;0,86;27,44;27,93;113;0,16;0,57;0,19;32,58;113;0,15;0,58;0,2;32,52;0,925;32,55;95,17
208;1636;100;216;233;86;82,10;81,92;81,46;0,468;315,78;88,95;76,12;432;491;348;363;1522;36,74;29,58;94,47;107,91;1250;1250;25,19;25,34;0,80;0,86;27,44;27,93;123;0,14;0,57;0,19;32,53;123;0,12;0,56;0,2;32,50;0,890;32,52;95,35
231;1633;110;216;226;86;82,62;82,36;81,76;0,609;314,90;90,00;77,40;474;523;364;362;1519;37,48;30,43;90,89;106,23;1241;1245;25,01;25,16;0,68;0,70;28,91;29,40;125;0,18;0,56;0,19;32,51;126;0,19;0,55;0,2;32,56;0,935;32,54;95,11
261;1618;110;230;254;89;82,37;82,25;81,67;0,580;315,01;88,97;79,76;395;413;378;389;1523;37,45;30,20;78,93;107,92;1247;1249;25,01;25,16;0,68;0,70;28,91;29,40;125;0,15;0,57;0,2;32,49;125;0,13;0,58;0,2;32,56;0,915;32,53;95,22
188;1626;78;147;275;90;81,87;81,60;81,19;0,409;326,79;85,16;91,42;535;341;278;433;1500;35,11;27,80;78,58;112,30;1240;1242;25,01;25,16;0,68;0,70;28,91;29,40;114;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;122;0,25;0,56;0,2;32,51;#DIV/0!;#DIV/0!;#DIV/0!
161;1163;26;114;149;79;79,34;67,36;78,50;0,969;624,12;88,31;92,06;661;689;234;263;1487;34,16;16,44;88,74;157,13;1246;1247;23,77;23,68;0,70;0,88;23,03;23,03;99;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;132;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
219;1611;102;217;234;92;82,13;82,13;80,71;1,425;325,58;85,57;75,77;436;414;365;369;1471;33,62;23,80;80,50;116,87;1223;1225;23,77;23,68;0,70;0,88;23,03;23,03;115;0,15;0,56;0,19;32,40;115;0,16;0,55;0,18;32,56;0,895;32,48;95,32
254;1614;111;229;220;93;82,59;82,42;81,67;0,750;324,35;89,02;78,90;335;347;395;396;1496;35,47;27,41;92,70;111,63;1232;1233;23,77;23,68;0,70;0,88;23,03;23,03;116;0,08;0,58;0,2;32,57;116;0,17;0,57;0,19;32,54;0,895;32,56;95,33
216;1650;73;195;197;86;82,47;79,46;81,68;0,824;386,17;89,57;83,93;474;449;370;354;1494;34,46;33,32;74,44;91,45;1248;1250;24,96;25,08;0,68;0,79;29,89;30,38;116;0,25;0,56;0,19;32,56;119;0,19;0,55;0,18;32,48;0,960;32,52;94,98
237;1624;107;203;210;90;82,27;82,11;81,27;0,840;316,24;89,61;73,05;445;475;338;358;1515;36,80;28,72;79,23;105,60;1245;1246;24,96;25,08;0,68;0,79;29,89;30,38;121;0,14;0,57;0,2;32,52;122;0,15;0,56;0,19;32,41;0,905;32,47;95,26
170;1660;81;230;237;89;82,00;81,53;81,04;0,699;329,81;85,58;84,02;563;354;288;389;1512;36,69;29,64;98,53;99,59;1234;1238;24,96;25,08;0,68;0,79;29,89;30,38;129;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;120;0,2;0,58;0,17;32,48;#DIV/0!;#DIV/0!;#DIV/0!
177;1661;69;197;187;81;81,49;79,61;79,84;0,946;325,11;86,49;66,76;505;520;309;382;1495;34,72;27,11;76,97;127,12;1245;1248;24,23;24,32;0,98;0,96;27,93;26,95;107;0,16;0,57;0,18;32,45;105;0,14;0,56;0,18;32,48;0,895;32,47;95,31
265;1618;117;231;267;88;82,14;81,91;80,54;1,372;317,25;89,21;70,49;390;427;411;413;1508;36,71;28,04;103,26;121,60;1237;1233;24,23;24,32;0,98;0,96;27,93;26,95;137;0,17;0,58;0,19;32,61;135;0,16;0,56;0,2;32,55;0,930;32,58;95,15
190;1643;81;190;230;85;81,74;81,25;80,84;0,764;333,87;87,50;69,75;495;460;288;413;1497;35,99;30,34;96,90;132,26;1231;1229;24,23;24,32;0,98;0,96;27,93;26,95;136;0,16;0,57;0,18;32,58;120;0,17;0,57;0,19;32,41;0,920;32,50;95,19
224;1652;101;210;235;86;82,06;81,82;81,06;0,756;326,15;89,18;74,89;470;452;311;392;1491;35,46;28,01;81,49;119,02;1233;1237;24,39;24,24;0,78;0,65;27,44;26,46;114;0,14;0,56;0,19;32,43;116;0,15;0,58;0,18;32,50;0,900;32,47;95,29
237;1639;110;238;264;87;82,49;82,30;81,44;0,866;326,23;90,04;81,20;379;358;356;437;1500;35,77;27,20;80,62;120,20;1236;1238;24,39;24,24;0,78;0,65;27,44;26,46;124;0,1;0,55;0,18;32,44;122;0,12;0,56;0,17;32,54;0,840;32,49;95,60
215;1654;86;201;225;86;81,85;80,20;80,89;0,960;386,48;87,75;92,89;485;423;329;428;1498;35,39;28,84;110,46;125,71;1242;1242;24,39;24,24;0,78;0,65;27,44;26,46;126;0,13;0,58;0,18;32,58;132;0,14;0,57;0,19;32,47;0,895;32,53;95,32
212;1613;58;158;207;85;81,37;77,41;80,75;1,223;443,51;86,87;89,58;594;494;311;357;1483;34,77;24,45;81,41;139,11;1225;1230;23,98;24,07;0,96;1,04;24,01;24,50;110;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;107;0,13;0,55;0,19;32,47;#DIV/0!;#DIV/0!;#DIV/0!
251;1620;110;224;229;88;82,16;82,02;80,91;1,113;319,84;88,50;91,26;439;410;376;417;1508;37,10;30,33;78,81;138,16;1231;1234;23,98;24,07;0,96;1,04;24,01;24,50;122;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;123;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
246;1635;110;210;246;90;81,81;81,56;80,64;0,919;324,80;84,80;71,49;404;365;358;423;1498;35,39;23,35;75,33;96,02;1244;1246;23,98;24,07;0,96;1,04;24,01;24,50;133;0,13;0,57875;0,18;32,58;127;0,12;0,59;0,17;32,49;0,884;32,53;95,38
160;1661;78;165;248;86;82,14;81,50;80,78;0,722;322,66;84,75;81,82;544;361;282;412;1510;35,91;22,41;70,67;95,84;1246;1245;24,98;24,90;0,70;0,78;32,34;31,85;120;0,1;0,58;0,18;32,60;120;0,11;0,57;0,17;32,50;0,855;32,55;95,53
188;1651;92;199;252;83;82,79;81,60;81,01;0,596;318,06;86,76;87,51;474;487;334;374;1508;36,47;22,27;85,07;103,51;1241;1239;24,98;24,90;0,70;0,78;32,34;31,85;118;0,09;0,56;0,19;32,54;117;0,1;0,58;0,17;32,46;0,845;32,50;95,58
194;1635;90;229;244;82;82,63;81,54;81,03;0,519;315,59;86,49;72,71;496;570;351;360;1495;34,82;35,77;73,60;100,82;1246;1247;24,98;24,90;0,70;0,78;32,34;31,85;116;0,12;0,58;0,19;32,48;115;0,1;0,59;0,18;32,51;0,880;32,50;95,40
191;1646;87;230;200;81;82,75;81,69;81,33;0,418;314,41;87,13;63,05;501;645;332;361;1515;35,73;29,73;69,24;73,39;1250;1253;24,97;24,78;0,85;0,92;26,46;25,97;117;0,13;0,56;0,18;32,50;116;0,11;0,58;0,17;32,61;0,865;32,56;95,48
189;1643;90;213;243;81;82,60;81,49;80,99;0,503;315,61;87,36;69,26;465;472;299;388;1504;35,04;27,44;66,19;132,22;1246;1247;24,97;24,78;0,85;0,92;26,46;25,97;123;0,14;0,57;0,18;32,48;124;0,12;0,57;0,19;32,51;0,885;32,50;95,37
198;1646;90;247;264;81;82,51;81,54;80,68;0,856;315,92;86,30;83,23;520;517;330;423;1491;34,17;30,63;57,34;133,68;1246;1248;24,97;24,78;0,85;0,92;26,46;25,97;122;0,14;0,56;0,19;32,58;123;0,13;0,57;0,18;32,43;0,885;32,51;95,37
166;1556;45;206;220;79;81,50;77,27;80,55;0,740;493,45;87,26;81,14;620;633;244;331;1493;35,54;28,44;71,02;134,69;1237;1238;24,35;24,64;0,86;0,80;27,44;26,95;131;0,12;0,56;0,18;32,60;135;0,16;0,56;0,18;32,54;0,880;32,57;95,41
